,struct_typ,year_built,no_stories,meandamage
3732,4,1971,1.0,0.16685
3733,4,1971,1.0,0.16688
3734,1,1987,4.0,0.1900099999999999
3735,3,1993,1.0,0.1072099999999999
3736,1,2003,4.0,0.19832
3737,4,1968,1.0,0.16265
3738,4,1955,1.0,0.14769
3739,3,1997,1.0,0.11108
3740,1,1994,3.0,0.20368
3741,4,1976,1.0,0.17315
3742,4,1981,2.0,0.18047
3743,4,1975,2.0,0.17187
3744,4,1975,1.0,0.17193
3745,4,1971,1.0,0.1663599999999999
3746,1,1993,3.0,0.1929799999999999
3747,3,1993,1.0,0.10705
3748,1,2011,2.0,0.24301
3749,4,1960,1.0,0.15247
3750,1,1998,4.0,0.20344
3751,4,1982,2.0,0.18203
3752,4,1988,2.0,0.19211
3753,1,2013,4.0,0.24949
3754,4,1977,2.0,0.17457
3755,4,1975,1.0,0.17174
3756,4,1977,2.0,0.1745799999999999
3757,4,1980,2.0,0.17887
3758,1,1997,3.0,0.20203
3759,1,1988,3.0,0.19188
3760,1,1988,3.0,0.19195
3761,1,1988,3.0,0.19201
3762,1,1988,3.0,0.19207
3763,1,1988,3.0,0.19213
3764,1,1998,4.0,0.20343
3765,1,2002,3.0,0.2205599999999999
3766,4,1985,2.0,0.18707
3767,4,1985,2.0,0.18705
3768,1,1993,3.0,0.2014099999999999
3769,4,1976,2.0,0.17302
3770,4,1978,2.0,0.17605
3771,4,1995,2.0,0.20564
3772,4,1973,1.0,0.16902
3773,4,1979,2.0,0.17758
3774,4,1977,1.0,0.17451
3775,1,2003,3.0,0.22308
3776,4,1977,1.0,0.17459
3777,4,1977,1.0,0.1746
3778,1,1991,4.0,0.1976099999999999
3779,4,1984,2.0,0.18537
3780,4,1968,1.0,0.16254
3781,4,1950,1.0,0.14263
3782,4,1976,2.0,0.17328
3783,3,1993,1.0,0.1076599999999999
3784,4,1984,2.0,0.1854
3785,4,1978,1.0,0.17609
3786,1,2007,6.0,0.19812
3787,1,2007,3.0,0.23294
3788,4,1976,1.0,0.17321
3789,4,1976,2.0,0.1732
3790,4,1981,2.0,0.1807099999999999
3791,4,1985,2.0,0.18717
3792,4,1975,2.0,0.17202
3793,4,1976,1.0,0.1731599999999999
3794,4,1987,2.0,0.1907299999999999
3795,4,1971,2.0,0.16651
3796,4,1973,2.0,0.16917
3797,1,1977,2.0,0.17479
3798,3,1995,1.0,0.10932
3799,1,1992,15.0,0.19841
3800,1,1992,14.0,0.19858
3801,1,1992,3.0,0.19857
3802,4,1974,2.0,0.17037
3803,1,1996,4.0,0.18913
3804,1,1996,3.0,0.2076599999999999
3805,1,2013,5.0,0.22744
3806,1,2013,5.0,0.2274
3807,4,1980,2.0,0.1791599999999999
3808,4,1996,1.0,0.2076
3809,1,2010,3.0,0.23889
3810,4,1994,2.0,0.2036099999999999
3811,1,1993,3.0,0.20172
3812,3,1989,1.0,0.10429
3813,3,1979,1.0,0.09706
3814,4,1980,2.0,0.1791299999999999
3815,3,2001,1.0,0.11423
3816,4,1977,2.0,0.17463
3817,3,2000,1.0,0.1135299999999999
3818,1,2007,2.0,0.23274
3819,4,1983,1.0,0.18366
3820,4,1982,1.0,0.1823
3821,4,1977,2.0,0.1746599999999999
3822,1,2014,4.0,0.24333
3823,4,1976,2.0,0.17349
3824,4,1976,2.0,0.17344
3825,4,1969,1.0,0.16395
3826,4,1975,2.0,0.17205
3827,4,1975,1.0,0.17204
3828,4,1975,2.0,0.172
3829,3,2014,1.0,0.12477
3830,4,1995,2.0,0.20573
3831,4,1980,2.0,0.17932
3832,4,1979,3.0,0.17782
3833,4,1981,2.0,0.18089
3834,4,1994,2.0,0.20368
3835,1,1982,4.0,0.18235
3836,1,2008,2.0,0.2358699999999999
3837,4,1976,2.0,0.1734099999999999
3838,1,2012,5.0,0.22498
3839,1,1971,2.0,0.16643
3840,4,1979,2.0,0.17772
3841,4,1975,2.0,0.17203
3842,1,2014,4.0,0.24336
3843,4,1979,3.0,0.17773
3844,4,1981,2.0,0.18082
3845,4,1977,2.0,0.17471
3846,4,1986,2.0,0.18894
3847,1,1993,5.0,0.15664
3848,4,1975,2.0,0.17185
3849,1,1984,3.0,0.18554
3850,4,1970,2.0,0.16504
3851,4,1970,2.0,0.16507
3852,4,1983,1.0,0.18395
3853,1,2014,4.0,0.24359
3854,1,2015,4.0,0.24653
3855,4,1986,2.0,0.18918
3856,4,1969,1.0,0.16409
3857,4,1961,1.0,0.1544299999999999
3858,4,1952,1.0,0.14481
3859,4,1994,2.0,0.20393
3860,1,2003,2.0,0.22358
3861,4,1970,2.0,0.1653
3862,4,1971,2.0,0.16663
3863,4,1971,1.0,0.16665
3864,4,1952,1.0,0.14483
3865,1,2015,4.0,0.2466
3866,4,1972,2.0,0.16793
3867,4,1971,2.0,0.16667
3868,1,2014,4.0,0.24352
3869,4,1975,1.0,0.17201
3870,4,1970,1.0,0.16529
3871,4,1975,2.0,0.17198
3872,4,1975,1.0,0.17202
3873,1,1999,3.0,0.21435
3874,4,1981,2.0,0.18097
3875,1,1995,5.0,0.20573
3876,4,1975,1.0,0.17199
3877,4,1978,2.0,0.17637
3878,4,1981,2.0,0.18102
3879,4,1969,1.0,0.16398
3880,4,1994,2.0,0.20387
3881,4,1969,1.0,0.16401
3882,4,1979,2.0,0.1774
3883,1,2003,4.0,0.22034
3884,1,1994,2.0,0.20306
3885,4,1977,2.0,0.17445
3886,4,1980,2.0,0.1788799999999999
3887,4,1985,1.0,0.18766
3888,1,2005,2.0,0.22849
3889,4,1974,1.0,0.17084
3890,4,1976,1.0,0.17279
3891,4,2002,1.0,0.22024
3892,4,1988,2.0,0.19171
3893,4,1998,1.0,0.21116
3894,4,1976,1.0,0.17289
3895,4,1977,1.0,0.17436
3896,4,1977,2.0,0.17448
3897,4,1993,2.0,0.20125
3898,1,1992,3.0,0.19808
3899,4,1977,1.0,0.17405
3900,1,2005,3.0,0.22749
3901,4,1982,1.0,0.18193
3902,4,1977,1.0,0.1740799999999999
3903,4,1977,1.0,0.17411
3904,5,2007,2.0,0.20604
3905,4,1977,2.0,0.17449
3906,3,1991,1.0,0.10611
3907,4,1946,1.0,0.1391099999999999
3908,4,1946,1.0,0.13909
3909,4,1971,1.0,0.16667
3910,4,1976,1.0,0.17355
3911,4,1991,2.0,0.19822
3912,4,1981,2.0,0.18107
3913,1,2003,3.0,0.22349
3914,4,1982,2.0,0.18273
3915,4,1982,2.0,0.18277
3916,1,2006,1.0,0.2311
3917,3,2006,1.0,0.11985
3918,5,1956,1.0,0.14387
3919,4,1975,1.0,0.1723299999999999
3920,4,1974,1.0,0.16949
3921,4,1977,1.0,0.17374
3922,4,1973,1.0,0.16948
3923,4,1984,1.0,0.18604
3924,4,1968,1.0,0.16293
3925,4,1995,2.0,0.20617
3926,4,1960,1.0,0.1534299999999999
3927,4,1984,2.0,0.18597
3928,4,1984,2.0,0.186
3929,4,1983,1.0,0.18439
3930,4,1983,2.0,0.18436
3931,4,1980,1.0,0.17958
3932,4,1991,2.0,0.19833
3933,4,1973,1.0,0.16949
3934,4,1972,1.0,0.16817
3935,4,1974,1.0,0.17095
3936,4,1974,1.0,0.17087
3937,4,1962,1.0,0.15563
3938,5,1936,1.0,0.12834
3939,4,1989,1.0,0.19457
3940,4,1989,1.0,0.19455
3941,4,1980,2.0,0.17954
3942,5,1929,1.0,0.12374
3943,4,1973,0.0,0.1694
3944,4,1971,1.0,0.16673
3945,4,1983,2.0,0.18434
3946,1,2001,2.0,0.21895
3947,4,1975,1.0,0.17223
3948,4,1989,1.0,0.19466
3949,4,1976,1.0,0.17371
3950,5,1932,1.0,0.12575
3951,4,1983,1.0,0.18436
3952,3,1995,1.0,0.10872
3953,4,1986,2.0,0.18804
3954,4,1987,2.0,0.18975
3955,1,2013,2.0,0.24995
3956,4,1999,0.0,0.2142
3957,4,2004,1.0,0.2258099999999999
3958,3,2004,1.0,0.1176799999999999
3959,4,1979,2.0,0.1769099999999999
3960,4,1986,2.0,0.18814
3961,4,1999,1.0,0.2144
3962,4,1983,2.0,0.18411
3963,1,2014,4.0,0.23658
3964,4,1984,2.0,0.18578
3965,4,1984,2.0,0.18581
3966,1,2014,4.0,0.24313
3967,4,1989,2.0,0.1942
3968,4,1980,2.0,0.17915
3969,1,1993,1.0,0.15091
3970,4,1982,1.0,0.18133
3971,4,1991,2.0,0.1967
3972,1,1992,4.0,0.19666
3973,4,1980,2.0,0.17819
3974,4,1979,1.0,0.17667
3975,1,2002,3.0,0.2213
3976,4,1979,1.0,0.17798
3977,3,2006,1.0,0.11994
3978,3,2006,1.0,0.11995
3979,3,2006,1.0,0.1199
3980,1,1973,3.0,0.16674
3981,4,1995,1.0,0.20447
3982,1,1997,1.0,0.2084599999999999
3983,3,2000,1.0,0.1132099999999999
3984,1,2007,1.0,0.2316599999999999
3985,3,1995,1.0,0.1097099999999999
3986,4,1993,2.0,0.20244
3987,5,1984,1.0,0.17301
3988,4,1978,1.0,0.17676
3989,4,1978,1.0,0.17678
3990,4,1981,1.0,0.18135
3991,4,1961,1.0,0.15464
3992,4,1958,1.0,0.15135
3993,1,2000,2.0,0.2170099999999999
3994,4,1984,2.0,0.1862599999999999
3995,4,1988,2.0,0.19316
3996,4,1985,2.0,0.18798
3997,1,1991,2.0,0.19688
3998,1,1997,4.0,0.20246
3999,5,1961,1.0,0.14848
4000,5,1961,1.0,0.14849
4001,4,1986,2.0,0.1880599999999999
4002,3,2003,1.0,0.11688
4003,3,2006,1.0,0.11989
4004,5,1934,1.0,0.12711
4005,1,1989,3.0,0.195
4006,1,1994,2.0,0.20449
4007,4,1987,2.0,0.19139
4008,4,1980,1.0,0.1798799999999999
4009,1,1989,12.0,0.19386
4010,1,2006,4.0,0.22134
4011,4,1983,2.0,0.18373
4012,1,1994,1.0,0.20289
4013,1,1994,15.0,0.1280599999999999
4014,1,1990,3.0,0.19563
4015,4,1979,1.0,0.1773799999999999
4016,1,1987,3.0,0.19039
4017,4,1988,2.0,0.19186
4018,4,1974,2.0,0.17019
4019,3,1998,3.0,0.08373
4020,1,1995,3.0,0.19212
4021,4,1967,2.0,0.16117
4022,4,1983,2.0,0.18382
4023,4,1969,2.0,0.16365
4024,1,1989,12.0,0.19365
4025,4,1981,2.0,0.18011
4026,4,1991,2.0,0.19715
4027,4,1981,2.0,0.18008
4028,4,2009,2.0,0.23756
4029,4,1972,1.0,0.16714
4030,4,1971,1.0,0.16585
4031,1,1984,2.0,0.185
4032,4,1972,2.0,0.16723
4033,1,1967,3.0,0.14655
4034,3,1994,1.0,0.10802
4035,3,2012,1.0,0.12555
4036,4,1978,2.0,0.17575
4037,4,1987,2.0,0.18994
4038,4,1971,2.0,0.16583
4039,1,2001,3.0,0.22153
4040,4,1977,2.0,0.17687
4041,1,1994,3.0,0.2041599999999999
4042,1,1997,3.0,0.2043599999999999
4043,4,1986,2.0,0.1915599999999999
4044,4,1986,2.0,0.19158
4045,4,1995,2.0,0.20854
4046,4,1987,2.0,0.19335
4047,1,2003,3.0,0.2244
4048,1,2001,2.0,0.22168
4049,3,1998,1.0,0.11357
4050,3,1999,1.0,0.10495
4051,4,1996,2.0,0.2106699999999999
4052,1,1989,2.0,0.19695
4053,4,1986,2.0,0.19154
4054,4,1995,1.0,0.20873
4055,3,2002,1.0,0.11734
4056,4,1995,1.0,0.20878
4057,1,1997,4.0,0.19909
4058,3,1980,1.0,0.09924
4059,3,2000,1.0,0.11538
4060,1,2002,3.0,0.20949
4061,3,2011,1.0,0.1268
4062,3,2002,1.0,0.1024
4063,3,1996,1.0,0.11179
4064,1,2006,2.0,0.23403
4065,4,1994,3.0,0.2067099999999999
4066,3,2009,2.0,0.1087
4067,1,1999,2.0,0.21725
4068,4,1996,3.0,0.21076
4069,4,1995,2.0,0.20868
4070,3,2006,2.0,0.10582
4071,1,1995,5.0,0.2086
4072,1,1997,4.0,0.2128199999999999
4073,1,1994,2.0,0.2066199999999999
4074,1,1994,3.0,0.19316
4075,3,2002,1.0,0.11402
4076,3,2014,2.0,0.10877
4077,1,1996,2.0,0.21093
4078,1,1994,2.0,0.1986
4079,1,1995,2.0,0.2087099999999999
4080,1,1996,2.0,0.21095
4081,1,2006,2.0,0.23428
4082,1,2000,3.0,0.2198099999999999
4083,3,2005,1.0,0.1204799999999999
4084,1,1995,2.0,0.20894
4085,4,1994,3.0,0.2068699999999999
4086,3,2002,1.0,0.11724
4087,1,2013,4.0,0.23679
4088,1,2013,4.0,0.2308
4089,1,1999,3.0,0.21702
4090,1,1998,3.0,0.21278
4091,4,1994,1.0,0.20643
4092,1,1994,4.0,0.19308
4093,1,1995,5.0,0.16189
4094,3,2001,1.0,0.11631
4095,3,2005,2.0,0.10037
4096,1,2014,4.0,0.23951
4097,1,2013,4.0,0.23667
4098,1,2013,4.0,0.2367
4099,1,2012,5.0,0.2340199999999999
4100,4,1997,2.0,0.21276
4101,3,2001,2.0,0.10161
4102,3,1994,1.0,0.1100599999999999
4103,3,1996,1.0,0.1117799999999999
4104,3,2007,2.0,0.09482
4105,1,2009,3.0,0.23994
4106,1,1995,5.0,0.17765
4107,3,1989,2.0,0.1059799999999999
4108,1,1989,1.0,0.19724
4109,5,1940,1.0,0.13237
4110,4,1997,1.0,0.21304
4111,3,1995,1.0,0.11089
4112,1,1998,3.0,0.20126
4113,1,1991,2.0,0.19995
4114,5,1954,1.0,0.1433299999999999
4115,3,2006,1.0,0.11145
4116,1,2014,8.0,0.20288
4117,1,1996,3.0,0.21116
4118,4,1995,2.0,0.20901
4119,4,1997,1.0,0.21313
4120,1,2011,2.0,0.2478699999999999
4121,4,1980,1.0,0.1811299999999999
4122,1,1980,2.0,0.18118
4123,1,1982,3.0,0.1843
4124,1,1985,3.0,0.18929
4125,1,1996,2.0,0.2109599999999999
4126,1,1995,2.0,0.20893
4127,1,1990,4.0,0.1982
4128,5,1938,1.0,0.1309
4129,5,1937,1.0,0.1302299999999999
4130,3,2000,1.0,0.1149599999999999
4131,4,1990,1.0,0.1992
4132,4,1994,2.0,0.20701
4133,1,1999,2.0,0.2176699999999999
4134,1,1995,3.0,0.20715
4135,1,2005,4.0,0.21116
4136,3,2002,2.0,0.10271
4137,4,2000,1.0,0.2202
4138,3,2003,1.0,0.11868
4139,1,2012,5.0,0.19517
4140,3,2000,2.0,0.09296
4141,4,1995,1.0,0.20901
4142,1,1996,7.0,0.17272
4143,4,1995,1.0,0.20909
4144,3,2011,1.0,0.12705
4145,3,1995,1.0,0.11105
4146,4,1995,2.0,0.20901
4147,3,2002,1.0,0.1175099999999999
4148,1,1994,1.0,0.20705
4149,1,1993,3.0,0.20378
4150,5,1932,1.0,0.1267599999999999
4151,1,2012,5.0,0.23329
4152,4,1994,2.0,0.20726
4153,1,2014,4.0,0.24738
4154,1,2014,4.0,0.2473
4155,1,1995,3.0,0.20719
4156,5,2006,2.0,0.20828
4157,4,1997,1.0,0.2132099999999999
4158,3,2009,1.0,0.12467
4159,4,1995,1.0,0.20897
4160,3,1998,4.0,0.07651
4161,1,2008,3.0,0.23978
4162,1,2001,3.0,0.22229
4163,1,2004,4.0,0.2041
4164,1,1996,3.0,0.21138
4165,1,1984,3.0,0.18739
4166,5,1975,2.0,0.16355
4167,1,1995,3.0,0.19416
4168,1,2012,5.0,0.22174
4169,4,1995,2.0,0.20781
4170,3,2013,2.0,0.11787
4171,1,1995,4.0,0.20583
4172,4,1976,1.0,0.17518
4173,5,1925,1.0,0.12228
4174,3,2009,1.0,0.12402
4175,5,1947,1.0,0.13739
4176,5,1895,1.0,0.10604
4177,4,1956,1.0,0.1501
4178,1,2008,3.0,0.2381599999999999
4179,1,1986,3.0,0.19083
4180,4,1962,1.0,0.15703
4181,1,2000,3.0,0.1901
4182,3,2003,1.0,0.11792
4183,1,2006,2.0,0.23314
4184,1,2000,3.0,0.2186199999999999
4185,3,1996,1.0,0.1113099999999999
4186,1,1971,2.0,0.16819
4187,1,1971,1.0,0.16825
4188,4,1989,1.0,0.19652
4189,4,1989,2.0,0.1965599999999999
4190,4,1989,2.0,0.19657
4191,4,1975,2.0,0.17377
4192,4,1969,1.0,0.1656
4193,1,1984,2.0,0.1876799999999999
4194,4,1975,1.0,0.17376
4195,1,1993,3.0,0.20389
4196,1,1994,2.0,0.20628
4197,4,1988,2.0,0.19493
4198,1,1994,2.0,0.2064
4199,4,1983,1.0,0.18638
4200,4,1974,1.0,0.17265
4201,4,1991,3.0,0.20044
4202,4,1992,1.0,0.2026099999999999
4203,3,2002,1.0,0.1172599999999999
4204,5,1946,1.0,0.1371099999999999
4205,4,1991,3.0,0.20049
4206,4,1991,3.0,0.20049
4207,3,1999,1.0,0.11429
4208,4,1994,1.0,0.20638
4209,4,1993,3.0,0.2044
4210,4,1993,3.0,0.20245
4211,4,1990,2.0,0.19855
4212,1,1989,2.0,0.1972799999999999
4213,3,1989,1.0,0.10594
4214,4,1984,1.0,0.18855
4215,4,1989,2.0,0.19718
4216,3,2000,1.0,0.11545
4217,4,1988,2.0,0.19498
4218,5,1947,1.0,0.13788
4219,5,1946,1.0,0.13713
4220,1,1984,1.0,0.18754
4221,5,1940,1.0,0.13225
4222,4,1974,1.0,0.17205
4223,4,1992,2.0,0.20156
4224,4,1980,2.0,0.18093
4225,5,1945,1.0,0.13583
4226,4,1984,1.0,0.18844
4227,1,1990,2.0,0.19907
4228,1,2009,1.0,0.24163
4229,3,1975,2.0,0.09576
4230,1,1973,1.0,0.17135
4231,4,1975,1.0,0.17412
4232,4,1968,1.0,0.16464
4233,4,1985,2.0,0.18978
4234,4,1979,2.0,0.17998
4235,3,2004,1.0,0.12018
4236,4,1994,2.0,0.20644
4237,4,1977,1.0,0.17715
4238,4,1977,1.0,0.1771599999999999
4239,4,1998,2.0,0.21484
4240,4,1995,2.0,0.20844
4241,4,1984,1.0,0.18812
4242,1,1993,2.0,0.20464
4243,4,1975,1.0,0.17421
4244,4,1977,1.0,0.17709
4245,4,1978,1.0,0.17859
4246,4,1977,1.0,0.17708
4247,4,1977,1.0,0.17711
4248,4,1977,1.0,0.17712
4249,4,1977,1.0,0.1771299999999999
4250,4,1977,1.0,0.17714
4251,4,1977,1.0,0.17712
4252,3,2001,2.0,0.09697
4253,1,2014,4.0,0.2397
4254,3,1994,1.0,0.1099599999999999
4255,4,1977,1.0,0.17708
4256,4,1984,1.0,0.18814
4257,4,1998,1.0,0.21485
4258,4,1999,1.0,0.21689
4259,4,1997,1.0,0.21273
4260,4,1998,2.0,0.21286
4261,4,1975,2.0,0.17397
4262,4,1985,1.0,0.1896
4263,1,1986,3.0,0.19135
4264,4,1979,2.0,0.17992
4265,4,1967,1.0,0.16326
4266,1,2003,4.0,0.21761
4267,3,2001,1.0,0.11622
4268,1,2003,2.0,0.2263099999999999
4269,3,2009,1.0,0.12447
4270,4,1994,2.0,0.20647
4271,3,1997,1.0,0.10324
4272,4,1996,2.0,0.2107
4273,3,1997,1.0,0.11259
4274,1,2004,4.0,0.21957
4275,1,1998,4.0,0.2008599999999999
4276,3,1999,2.0,0.0916299999999999
4277,4,2007,3.0,0.23645
4278,1,1994,2.0,0.20656
4279,1,2001,3.0,0.2215099999999999
4280,1,2001,3.0,0.22158
4281,1,2002,3.0,0.2239699999999999
4282,3,1998,1.0,0.11454
4283,3,1999,2.0,0.10069
4284,3,1999,1.0,0.11217
4285,1,1993,4.0,0.19088
4286,1,2007,4.0,0.22704
4287,1,2003,3.0,0.2261699999999999
4288,1,2006,2.0,0.23353
4289,4,1983,1.0,0.18636
4290,4,1994,1.0,0.20638
4291,5,1934,1.0,0.12829
4292,4,1990,2.0,0.19841
4293,4,1983,1.0,0.18634
4294,4,1977,1.0,0.17704
4295,5,1934,0.0,0.12841
4296,5,1934,1.0,0.12834
4297,4,2009,1.0,0.2414
4298,5,1945,1.0,0.13626
4299,5,1934,1.0,0.12836
4300,5,1946,1.0,0.1371
4301,4,1984,1.0,0.18798
4302,5,1914,1.0,0.1160799999999999
4303,5,1914,1.0,0.1160799999999999
4304,4,1961,1.0,0.15616
4305,5,1934,1.0,0.12845
4306,5,1940,1.0,0.13265
4307,4,1945,1.0,0.13973
4308,5,1962,1.0,0.15081
4309,4,1983,1.0,0.18627
4310,4,1983,2.0,0.1863
4311,4,2007,1.0,0.23615
4312,4,1996,1.0,0.21044
4313,4,1952,1.0,0.1458
4314,1,2007,1.0,0.23509
4315,5,1959,1.0,0.14785
4316,3,1955,1.0,0.08427
4317,5,1903,1.0,0.10989
4318,4,1998,1.0,0.21447
4319,4,1980,1.0,0.18143
4320,4,1993,2.0,0.20422
4321,4,1974,1.0,0.1726099999999999
4322,4,1982,2.0,0.18467
4323,4,1975,1.0,0.17411
4324,4,1974,1.0,0.17263
4325,4,1995,2.0,0.2083199999999999
4326,4,1978,1.0,0.17848
4327,4,1975,2.0,0.17402
4328,4,1975,1.0,0.17405
4329,4,1981,1.0,0.18309
4330,4,1975,1.0,0.174
4331,4,1975,1.0,0.17399
4332,4,1990,2.0,0.1985
4333,4,1975,1.0,0.17397
4334,4,1974,1.0,0.1727
4335,4,1977,1.0,0.17705
4336,4,1995,1.0,0.20836
4337,5,1944,1.0,0.13541
4338,4,1974,1.0,0.1725
4339,4,1961,1.0,0.15598
4340,5,1951,1.0,0.14115
4341,4,1975,1.0,0.17406
4342,4,1976,1.0,0.17552
4343,4,1975,1.0,0.17401
4344,5,1974,1.0,0.16286
4345,4,1975,2.0,0.17409
4346,5,1934,1.0,0.12838
4347,4,1976,1.0,0.17552
4348,5,1913,1.0,0.11542
4349,4,1974,1.0,0.17253
4350,4,1971,1.0,0.1683599999999999
4351,1,1997,2.0,0.21222
4352,4,1976,2.0,0.17535
4353,4,1979,1.0,0.17983
4354,4,1977,1.0,0.17686
4355,4,1976,1.0,0.17538
4356,4,1976,1.0,0.17537
4357,4,1981,2.0,0.18289
4358,4,1978,1.0,0.1784
4359,4,1977,1.0,0.1769099999999999
4360,4,1984,1.0,0.18766
4361,5,1958,1.0,0.1468799999999999
4362,5,1961,1.0,0.1496
4363,1,1983,2.0,0.18561
4364,1,1982,3.0,0.1844
4365,1,1982,3.0,0.1844599999999999
4366,4,1976,2.0,0.1753
4367,4,1993,2.0,0.20406
4368,1,2012,2.0,0.24975
4369,1,2006,4.0,0.22401
4370,1,2014,4.0,0.23894
4371,1,2014,4.0,0.23895
4372,4,1978,1.0,0.17808
4373,5,1944,1.0,0.13533
4374,1,1982,2.0,0.18434
4375,4,1982,1.0,0.18445
4376,4,1977,2.0,0.17677
4377,5,1901,1.0,0.10885
4378,4,1998,2.0,0.21438
4379,4,1995,1.0,0.2081199999999999
4380,4,1971,2.0,0.16838
4381,5,1946,1.0,0.1369
4382,4,1995,2.0,0.20811
4383,4,1979,1.0,0.17984
4384,4,1993,2.0,0.20414
4385,5,1944,1.0,0.1355
4386,3,1999,1.0,0.1142
4387,4,2009,1.0,0.24138
4388,3,2009,1.0,0.12427
4389,4,1989,2.0,0.1965299999999999
4390,4,1976,1.0,0.17529
4391,4,1975,1.0,0.17389
4392,4,2001,1.0,0.2211
4393,3,2003,2.0,0.10812
4394,4,1990,2.0,0.19844
4395,4,1995,2.0,0.20811
4396,4,1979,1.0,0.17984
4397,4,1977,2.0,0.17672
4398,4,1976,1.0,0.17532
4399,4,1976,1.0,0.17536
4400,4,1977,1.0,0.17681
4401,4,1976,1.0,0.1753299999999999
4402,4,1995,2.0,0.20801
4403,4,1975,1.0,0.17389
4404,4,1976,1.0,0.17529
4405,4,1978,1.0,0.1783799999999999
4406,4,1976,1.0,0.17542
4407,4,1976,2.0,0.1754099999999999
4408,4,1976,1.0,0.17539
4409,4,1975,1.0,0.17394
4410,4,1978,1.0,0.17824
4411,4,1979,1.0,0.17984
4412,4,1976,1.0,0.1754599999999999
4413,3,1996,1.0,0.11125
4414,1,1984,2.0,0.18721
4415,1,2007,4.0,0.2145099999999999
4416,3,2015,1.0,0.1309
4417,3,2007,1.0,0.12184
4418,4,1984,1.0,0.1875
4419,5,1951,1.0,0.14078
4420,4,1972,1.0,0.16954
4421,4,1981,2.0,0.18279
4422,1,1990,2.0,0.1982799999999999
4423,1,1990,2.0,0.19835
4424,4,1976,1.0,0.17531
4425,4,1977,1.0,0.17677
4426,5,1944,1.0,0.13525
4427,5,1950,1.0,0.13995
4428,5,1935,1.0,0.12853
4429,4,1996,1.0,0.20986
4430,4,1972,1.0,0.16953
4431,1,1992,4.0,0.19415
4432,1,1992,4.0,0.19421
4433,4,1992,2.0,0.20195
4434,1,1980,2.0,0.1812
4435,3,2002,1.0,0.1168599999999999
4436,5,1935,1.0,0.12857
4437,1,1980,2.0,0.18086
4438,4,1979,2.0,0.17935
4439,4,1979,2.0,0.17932
4440,4,1983,1.0,0.18558
4441,4,1961,1.0,0.1556
4442,3,2007,1.0,0.12172
4443,2,1983,3.0,0.1343
4444,1,1961,2.0,0.15528
4445,5,1935,1.0,0.12857
4446,5,1935,1.0,0.12837
4447,5,1955,1.0,0.14371
4448,1,1991,4.0,0.19927
4449,1,1991,4.0,0.19929
4450,1,1976,2.0,0.1745
4451,4,1977,2.0,0.17601
4452,4,1978,2.0,0.17803
4453,1,2012,3.0,0.24918
4454,3,1977,2.0,0.0965
4455,1,1993,2.0,0.20342
4456,3,1974,1.0,0.09458
4457,4,2009,1.0,0.2404099999999999
4458,4,1971,1.0,0.16776
4459,5,1934,1.0,0.12783
4460,1,1998,13.0,0.13758
4461,1,1998,14.0,0.1350599999999999
4462,5,1945,1.0,0.13579
4463,1,1987,3.0,0.1924799999999999
4464,5,1952,1.0,0.14151
4465,3,2002,1.0,0.11673
4466,1,1993,4.0,0.18545
4467,3,2000,1.0,0.11165
4468,1,1994,2.0,0.20568
4469,1,1994,4.0,0.19769
4470,4,1987,2.0,0.1927
4471,1,1934,3.0,0.12984
4472,4,1976,1.0,0.17519
4473,4,1978,1.0,0.17817
4474,1,1997,3.0,0.21216
4475,4,1986,1.0,0.19108
4476,1,1985,3.0,0.18899
4477,1,1986,4.0,0.19063
4478,1,1986,3.0,0.19065
4479,1,1984,1.0,0.18742
4480,4,1976,1.0,0.1750799999999999
4481,1,1985,3.0,0.18921
4482,5,1934,1.0,0.1281
4483,1,1988,4.0,0.1944
4484,1,1985,3.0,0.18868
4485,3,1994,1.0,0.10932
4486,4,1975,3.0,0.1733
4487,1,1986,3.0,0.19063
4488,1,1993,1.0,0.20349
4489,5,1939,1.0,0.13141
4490,4,1990,2.0,0.1978599999999999
4491,1,1977,2.0,0.1761
4492,4,1975,2.0,0.17324
4493,1,1997,5.0,0.16977
4494,1,1985,3.0,0.18885
4495,1,1992,4.0,0.18344
4496,1,1993,3.0,0.19
4497,4,1985,2.0,0.18863
4498,1,1991,2.0,0.19949
4499,4,1977,2.0,0.17599
4500,4,1977,2.0,0.17604
4501,4,1976,2.0,0.17452
4502,4,1946,1.0,0.1398599999999999
4503,4,1968,1.0,0.16378
4504,4,1985,2.0,0.1888099999999999
4505,5,1924,1.0,0.12142
4506,1,1985,3.0,0.18865
4507,5,1880,1.0,0.09953
4508,1,2000,3.0,0.19416
4509,1,1996,4.0,0.20151
4510,1,1988,3.0,0.19417
4511,4,1984,2.0,0.18765
4512,5,1935,1.0,0.12887
4513,5,1945,1.0,0.13606
4514,5,1935,1.0,0.12847
4515,1,2014,4.0,0.23883
4516,1,2014,4.0,0.2389
4517,4,1993,2.0,0.20377
4518,5,1950,1.0,0.13996
4519,4,1972,1.0,0.16948
4520,5,1961,1.0,0.1494599999999999
4521,4,1972,1.0,0.16948
4522,4,1972,2.0,0.16947
4523,1,1991,1.0,0.19972
4524,4,1973,1.0,0.17076
4525,4,1973,1.0,0.17081
4526,4,1973,1.0,0.17077
4527,4,1973,1.0,0.17074
4528,4,1975,1.0,0.17356
